0 2 5
-156093 5617.69 
-167007 6142.03 
-164804 5705.76 
-165052 5930.1 
-152893 5283.33 
1 2 7
-171424 6313.67 
-165415 5465.81 
-163541 5345.9 
-159300 5222.63 
-169565 5845.67 
-155828 5035.38 
-167280 5484.22 
2 2 5
-175242 6246.94 
-172490 5458.92 
-162106 5005.14 
-159256 4974.96 
-169044 5118.04 
3 2 10
-174612 5332.73 
-165856 4988.1 
-173196 5201.3 
-164663 4954.53 
-170262 5086.98 
-160996 4944.99 
-181373 5670.11 
-155054 4833.88 
-154451 4566.38 
-160143 4944 
4 2 7
-185573 5548.6 
-175009 4572.17 
-176576 5298.17 
-175828 5281.7 
-177290 5372.4 
-181664 5527.03 
-154451 4566.38 
5 2 7
-182745 5229.44 
-175830 4620 
-187013 5331.68 
-181078 4868.84 
-171758 4240.64 
-178060 4842.29 
-175009 4572.17 
6 2 7
-188018 4674.33 
-189987 5009.26 
-174726 4518.65 
-188083 4857.35 
-183799 4543.36 
-176275 4539.61 
-171758 4240.64 
7 2 6
-184556 4521.85 
-180541 4470.68 
-179975 4302.22 
-191015 4914.55 
-189698 4608.49 
-171758 4240.64 
8 2 5
-186676 4220.84 
-187618 4326.38 
-193075 4605.66 
-188764 4424.98 
-167769 4187.55 
9 2 4
-196760 4138.99 
-193366 4103.04 
-177532 3792.99 
-185647 3869.9 
10 2 4
-198573 3902.56 
-188027 3883.57 
-177532 3792.99 
-185647 3869.9 
11 2 7
-189408 3888.2 
-185964 3833.39 
-183041 3698.81 
-179422 3690.16 
-171882 3571.75 
-198573 3902.56 
-188027 3883.57 
12 2 10
-195955 3802.18 
-183714 3500.74 
-190189 3792.37 
-198709 4591.41 
-200617 4817.12 
-188065 3668.23 
-184237 3584.63 
-185018 3653.1 
-174133 3437.61 
-198573 3902.56 
13 2 12
-173316 3418.01 
-190882 3581.31 
-167226 3273.74 
-176974 3419.83 
-186766 3445.96 
-192719 3759.19 
-197316 3827.16 
-191351 3601 
-187254 3499.2 
-192558 3656.24 
-200884 3842.3 
-195955 3802.18 
14 2 5
-202312 3611.36 
-194118 3464.13 
-205087 4078.11 
-192402 3148.57 
-199105 3557.25 
15 2 8
-182740 2958.27 
-202732 3616.08 
-192647 3263.85 
-202909 4010.25 
-199535 3431.18 
-202312 3611.36 
-205087 4078.11 
-192402 3148.57 
16 2 10
-191453 3099.21 
-200132 3513.81 
-201433 3600.1 
-204358 3634.88 
-184850 2799.56 
-199675 3227.27 
-206976 3742.47 
-202732 3616.08 
-202312 3611.36 
-192402 3148.57 
17 2 8
-183642 2680.29 
-204734 3553.15 
-204539 3209.54 
-191949 2934.6 
-206064 3728.15 
-195236 3145.17 
-184850 2799.56 
-206976 3742.47 
18 2 8
-200612 3032.97 
-175419 2466.73 
-204379 3173.73 
-202911 3095.96 
-196745 2859.86 
-191813 2546.85 
-196928 2922.61 
-207816 3205.9 
19 2 9
-201412 2811.18 
-185454 2506.34 
-175075 2307.59 
-178039 2412.32 
-197324 2617.55 
-204379 3173.73 
-202911 3095.96 
-191813 2546.85 
-207816 3205.9 
20 2 16
-185649 2426.65 
-180886 2188.91 
-200244 2776.28 
-200523 2780.83 
-178389 2086.19 
-199739 2738.33 
-204108 2943.25 
-189120 2490.12 
-194474 2617.41 
-193912 2547.79 
-204937 3188.17 
-201412 2811.18 
-197324 2617.55 
-204379 3173.73 
-191813 2546.85 
-207816 3205.9 
21 2 9
-189221 2242.22 
-208904 3192.99 
-184789 2111.88 
-202004 2575.58 
-195311 2538.87 
-207728 2958.33 
-205691 2669.27 
-194169 2420.28 
-178389 2086.19 
22 2 8
-211627 3158.9 
-208897 2869.15 
-198689 2412.87 
-197847 2336.35 
-202301 2418.75 
-194581 2045.11 
-195287 2169.83 
-205691 2669.27 
23 2 7
-176671 2032.47 
-206829 2065.77 
-207986 2639.1 
-208260 2745.69 
-211627 3158.9 
-208897 2869.15 
-194581 2045.11 
24 2 10
-179675 2000.1 
-210565 3030.35 
-208038 2578.19 
-208455 2610.65 
-207394 2531.73 
-209246 2694.74 
-209868 2897.81 
-206829 2065.77 
-211627 3158.9 
-194581 2045.11 
25 2 5
-180148 1967.67 
-208395 2250.18 
-212177 2503 
-206829 2065.77 
-194581 2045.11 
26 2 7
-198556 1920.48 
-210353 2492.76 
-180046 1868.07 
-208516 2446.86 
-208395 2250.18 
-212177 2503 
-206829 2065.77 
27 2 13
-206906 2153.88 
-207820 2193.2 
-200251 1982.46 
-187530 1900.48 
-182830 1871.52 
-210266 2384.56 
-178067 1785.06 
-198556 1920.48 
-210353 2492.76 
-180046 1868.07 
-208395 2250.18 
-212177 2503 
-206829 2065.77 
28 2 11
-198628 1919.13 
-210534 2370.65 
-166082 1666 
-215381 2440.59 
-202959 2002.23 
-191872 1756.08 
-206906 2153.88 
-207820 2193.2 
-200251 1982.46 
-208395 2250.18 
-206829 2065.77 
29 2 12
-184904 1651.3 
-203965 2000.51 
-196278 1891.02 
-210229 2221.1 
-203115 1968.08 
-210608 2334.69 
-198628 1919.13 
-215381 2440.59 
-191872 1756.08 
-206906 2153.88 
-207820 2193.2 
-206829 2065.77 
30 2 10
-165503 1533.07 
-196612 1708.42 
-208889 1870.55 
-208987 2220.55 
-216135 3114.22 
-196931 1787.56 
-184904 1651.3 
-210229 2221.1 
-210608 2334.69 
-215381 2440.59 
31 2 11
-215647 2773.53 
-211961 2315.87 
-193377 1695.46 
-202436 1707.49 
-165503 1533.07 
-208889 1870.55 
-208987 2220.55 
-216135 3114.22 
-184904 1651.3 
-210229 2221.1 
-215381 2440.59 
32 2 10
-217101 2212.63 
-190508 1637.41 
-203858 1849.81 
-189612 1600.45 
-219946 2740.59 
-212331 1970 
-193377 1695.46 
-202436 1707.49 
-165503 1533.07 
-208889 1870.55 
33 2 12
-185326 1534.27 
-198539 1704.26 
-217101 2212.63 
-190508 1637.41 
-203858 1849.81 
-189612 1600.45 
-219946 2740.59 
-212331 1970 
-193377 1695.46 
-202436 1707.49 
-165503 1533.07 
-208889 1870.55 
34 2 8
-205783 1768.77 
-186410 1530.67 
-201569 1594.87 
-217101 2212.63 
-219946 2740.59 
-212331 1970 
-202436 1707.49 
-208889 1870.55 
35 2 11
-174392 1415.35 
-212860 2130.51 
-191394 1532.89 
-205783 1768.77 
-186410 1530.67 
-201569 1594.87 
-217101 2212.63 
-219946 2740.59 
-212331 1970 
-202436 1707.49 
-208889 1870.55 
36 2 13
-214581 2060.31 
-202649 1703.99 
-202965 1724.07 
-208256 1844.79 
-174392 1415.35 
-191394 1532.89 
-205783 1768.77 
-186410 1530.67 
-201569 1594.87 
-217101 2212.63 
-219946 2740.59 
-212331 1970 
-208889 1870.55 
37 2 11
-190713 1416.63 
-204112 1635.94 
-198659 1589.74 
-214453 1797.78 
-214581 2060.31 
-174392 1415.35 
-191394 1532.89 
-205783 1768.77 
-201569 1594.87 
-217101 2212.63 
-219946 2740.59 
38 2 12
-208360 1726.05 
-201993 1620.9 
-190713 1416.63 
-204112 1635.94 
-198659 1589.74 
-214453 1797.78 
-214581 2060.31 
-174392 1415.35 
-191394 1532.89 
-201569 1594.87 
-217101 2212.63 
-219946 2740.59 
39 2 11
-208419 1631.93 
-204147 1626.91 
-222792 1843.55 
-196346 1575.3 
-201993 1620.9 
-190713 1416.63 
-198659 1589.74 
-214453 1797.78 
-174392 1415.35 
-191394 1532.89 
-201569 1594.87 
40 2 14
-216106 1806.3 
-213286 1792.34 
-212841 1768.53 
-208419 1631.93 
-204147 1626.91 
-222792 1843.55 
-196346 1575.3 
-201993 1620.9 
-190713 1416.63 
-198659 1589.74 
-214453 1797.78 
-174392 1415.35 
-191394 1532.89 
-201569 1594.87 
41 2 12
-206848 1582.45 
-210826 1742.63 
-153505 1255 
-203027 1527.81 
-216106 1806.3 
-213286 1792.34 
-212841 1768.53 
-208419 1631.93 
-222792 1843.55 
-190713 1416.63 
-214453 1797.78 
-174392 1415.35 
42 2 16
-186057 1411.72 
-182185 1369.8 
-180794 1312.11 
-199878 1496.7 
-166951 1284.7 
-206848 1582.45 
-210826 1742.63 
-153505 1255 
-203027 1527.81 
-216106 1806.3 
-213286 1792.34 
-212841 1768.53 
-208419 1631.93 
-222792 1843.55 
-190713 1416.63 
-214453 1797.78 
43 2 15
-173068 1309.57 
-211086 1561.92 
-187892 1376.16 
-182185 1369.8 
-180794 1312.11 
-199878 1496.7 
-166951 1284.7 
-153505 1255 
-203027 1527.81 
-216106 1806.3 
-213286 1792.34 
-212841 1768.53 
-222792 1843.55 
-190713 1416.63 
-214453 1797.78 
44 2 14
-206314 1561.67 
-172416 1152.32 
-213095 1777.95 
-191792 1311.65 
-216668 1816.77 
-173068 1309.57 
-211086 1561.92 
-199878 1496.7 
-203027 1527.81 
-216106 1806.3 
-213286 1792.34 
-212841 1768.53 
-222792 1843.55 
-214453 1797.78 
45 2 14
-211423 1746.26 
-189779 1261.55 
-207886 1426.75 
-184540 1229.82 
-172416 1152.32 
-213095 1777.95 
-191792 1311.65 
-216668 1816.77 
-211086 1561.92 
-216106 1806.3 
-213286 1792.34 
-212841 1768.53 
-222792 1843.55 
-214453 1797.78 
46 2 16
-175001 1163.47 
-211865 1708.81 
-187133 1259.6 
-189779 1261.55 
-207886 1426.75 
-184540 1229.82 
-172416 1152.32 
-213095 1777.95 
-191792 1311.65 
-216668 1816.77 
-211086 1561.92 
-216106 1806.3 
-213286 1792.34 
-212841 1768.53 
-222792 1843.55 
-214453 1797.78 
47 2 16
-211490 1612.55 
-201985 1401.88 
-214285 1722.76 
-174620 1162.28 
-215120 1801.26 
-212660 1652.27 
-200151 1233.59 
-175001 1163.47 
-207886 1426.75 
-184540 1229.82 
-172416 1152.32 
-216668 1816.77 
-211086 1561.92 
-216106 1806.3 
-222792 1843.55 
-214453 1797.78 
48 2 13
-217956 1667.33 
-182070 1196.12 
-211490 1612.55 
-201985 1401.88 
-174620 1162.28 
-212660 1652.27 
-200151 1233.59 
-175001 1163.47 
-207886 1426.75 
-184540 1229.82 
-172416 1152.32 
-211086 1561.92 
-222792 1843.55 
49 2 13
-214347 1638.72 
-205949 1357.87 
-212716 1562.23 
-212344 1434.98 
-217956 1667.33 
-182070 1196.12 
-174620 1162.28 
-200151 1233.59 
-175001 1163.47 
-207886 1426.75 
-184540 1229.82 
-172416 1152.32 
-222792 1843.55 
50 2 12
-214770 1519.75 
-205949 1357.87 
-212344 1434.98 
-217956 1667.33 
-182070 1196.12 
-174620 1162.28 
-200151 1233.59 
-175001 1163.47 
-207886 1426.75 
-184540 1229.82 
-172416 1152.32 
-222792 1843.55 
51 2 16
-183183 1216.91 
-205637 1301.78 
-200158 1239.98 
-215231 1461.78 
-220996 1465.47 
-206180 1419.5 
-205949 1357.87 
-212344 1434.98 
-182070 1196.12 
-174620 1162.28 
-200151 1233.59 
-175001 1163.47 
-207886 1426.75 
-184540 1229.82 
-172416 1152.32 
-222792 1843.55 
52 2 9
-201306 1246.3 
-201280 1152.87 
-208318 1288.57 
-177008 1094.5 
-218001 1440.56 
-208630 1392.71 
-220996 1465.47 
-212344 1434.98 
-222792 1843.55 
53 2 11
-189325 1116.87 
-208584 1338.12 
-201470 1274.21 
-213303 1371.55 
-201306 1246.3 
-201280 1152.87 
-208318 1288.57 
-177008 1094.5 
-218001 1440.56 
-220996 1465.47 
-222792 1843.55 
54 2 11
-202978 1239.52 
-193024 1082.18 
-210083 1357.02 
-225140 1762.84 
-211050 1365.99 
-208584 1338.12 
-213303 1371.55 
-201280 1152.87 
-208318 1288.57 
-218001 1440.56 
-220996 1465.47 
55 2 9
-214738 1379.32 
-187786 1037.77 
-205440 1044.23 
-213174 1305.53 
-225140 1762.84 
-213303 1371.55 
-208318 1288.57 
-218001 1440.56 
-220996 1465.47 
56 2 12
-206933 1248.64 
-207738 1281.4 
-205496 1159.89 
-214738 1379.32 
-187786 1037.77 
-205440 1044.23 
-213174 1305.53 
-225140 1762.84 
-213303 1371.55 
-208318 1288.57 
-218001 1440.56 
-220996 1465.47 
57 2 14
-206564 1222.44 
-206708 1235.4 
-206933 1248.64 
-207738 1281.4 
-205496 1159.89 
-214738 1379.32 
-187786 1037.77 
-205440 1044.23 
-213174 1305.53 
-225140 1762.84 
-213303 1371.55 
-208318 1288.57 
-218001 1440.56 
-220996 1465.47 
58 2 14
-213880 1350.17 
-206564 1222.44 
-206708 1235.4 
-206933 1248.64 
-207738 1281.4 
-205496 1159.89 
-214738 1379.32 
-187786 1037.77 
-205440 1044.23 
-213174 1305.53 
-225140 1762.84 
-208318 1288.57 
-218001 1440.56 
-220996 1465.47 
59 2 13
-211533 1301.36 
-209970 1241.77 
-213880 1350.17 
-206564 1222.44 
-206708 1235.4 
-205496 1159.89 
-214738 1379.32 
-187786 1037.77 
-205440 1044.23 
-213174 1305.53 
-225140 1762.84 
-218001 1440.56 
-220996 1465.47 
60 2 12
-209282 1172.99 
-211533 1301.36 
-209970 1241.77 
-213880 1350.17 
-205496 1159.89 
-214738 1379.32 
-187786 1037.77 
-205440 1044.23 
-213174 1305.53 
-225140 1762.84 
-218001 1440.56 
-220996 1465.47 
61 2 13
-167345 1007.74 
-218871 1415 
-209282 1172.99 
-211533 1301.36 
-209970 1241.77 
-213880 1350.17 
-205496 1159.89 
-214738 1379.32 
-187786 1037.77 
-205440 1044.23 
-213174 1305.53 
-225140 1762.84 
-220996 1465.47 
62 2 15
-209682 1203.29 
-221926 1516.05 
-167345 1007.74 
-218871 1415 
-209282 1172.99 
-211533 1301.36 
-209970 1241.77 
-213880 1350.17 
-205496 1159.89 
-214738 1379.32 
-187786 1037.77 
-205440 1044.23 
-213174 1305.53 
-225140 1762.84 
-220996 1465.47 
63 2 10
-209479 1147.41 
-218573 1259.13 
-210780 1187.13 
-221926 1516.05 
-167345 1007.74 
-218871 1415 
-187786 1037.77 
-205440 1044.23 
-225140 1762.84 
-220996 1465.47 
64 2 11
